geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d,nachweismethode,type_variant
CHFL,202104,46934,2992,43942,541200,1,100,6.4,-2,12.4,8644780,542.92,6260.43,2272,26.28,0,5.1,COVID19Test,2021-07-05_07-52-52,isoweek,2021-04,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202104,121073,9593,111480,3821228,1,100,7.9,-1.299999999999999,13,8644780,1400.53,44202.72,2583,29.88,0,2.2,COVID19Test,2021-07-05_07-52-52,isoweek,2021-04,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202105,51341,2585,48756,592541,1,100,5,-1.4000000000000004,11.7,8644780,593.9,6854.32,4407,50.98,0,9.4,COVID19Test,2021-07-05_07-52-52,isoweek,2021-05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202105,134819,8731,126088,3956047,1,100,6.5,-1.4000000000000004,12.8,8644780,1559.54,45762.26,13746,159.01,0,11.4,COVID19Test,2021-07-05_07-52-52,isoweek,2021-05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202106,50101,2184,47917,642642,1,100,4.4,-0.5999999999999996,11.2,8644780,579.55,7433.87,-1240,-14.35,0,-2.4,COVID19Test,2021-07-05_07-52-52,isoweek,2021-06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202106,144061,6992,137069,4100108,1,100,4.9,-1.5999999999999996,12.5,8644780,1666.45,47428.71,9242,106.91,0,6.9,COVID19Test,2021-07-05_07-52-52,isoweek,2021-06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,NA
CHFL,202107,46735,1888,44847,689377,1,100,4,-0.40000000000000036,10.7,8644780,540.62,7974.49,-3366,-38.93,0,-6.7,COVID19Test,2021-07-05_07-52-52,isoweek,2021-07,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202107,130050,6036,124014,4230158,1,100,4.6,-0.3000000000000007,12.2,8644780,1504.38,48933.09,-14011,-162.07,0,-9.7,COVID19Test,2021-07-05_07-52-52,isoweek,2021-07,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202108,44370,2104,42266,733747,1,100,4.7,0.7000000000000002,10.3,8644780,513.26,8487.75,-2365,-27.36,0,-5.1,COVID19Test,2021-07-05_07-52-52,isoweek,2021-08,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202108,123784,6053,117731,4353942,1,100,4.9,0.3000000000000007,12,8644780,1431.89,50364.98,-6266,-72.49,0,-4.8,COVID19Test,2021-07-05_07-52-52,isoweek,2021-08,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202109,45007,2272,42735,778754,1,100,5,0.2999999999999998,10,8644780,520.63,9008.37,637,7.37,0,1.4,COVID19Test,2021-07-05_07-52-52,isoweek,2021-09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202109,129448,6173,123275,4483390,1,100,4.8,-0.10000000000000053,11.8,8644780,1497.41,51862.4,5664,65.52,0,4.6,COVID19Test,2021-07-05_07-52-52,isoweek,2021-09,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202110,49068,2578,46490,827822,1,100,5.3,0.2999999999999998,9.7,8644780,567.6,9575.98,4061,46.97,0,9,COVID19Test,2021-07-05_07-52-52,isoweek,2021-10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202110,145218,7235,137983,4628608,1,100,5,0.20000000000000018,11.6,8644780,1679.83,53542.23,15770,182.42,0,12.2,COVID19Test,2021-07-05_07-52-52,isoweek,2021-10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202111,67743,3316,64427,895565,1,100,4.9,-0.39999999999999947,9.4,8644780,783.63,10359.6,18675,216.03,0,38.1,COVID19Test,2021-07-05_07-52-52,isoweek,2021-11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202111,161576,8320,153256,4790184,1,100,5.1,0.09999999999999964,11.4,8644780,1869.06,55411.29,16358,189.23,0,11.3,COVID19Test,2021-07-05_07-52-52,isoweek,2021-11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202112,86472,4182,82290,982037,1,100,4.8,-0.10000000000000053,9,8644780,1000.28,11359.88,18729,216.65,0,27.6,COVID19Test,2021-07-05_07-52-52,isoweek,2021-12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202112,168065,9693,158372,4958249,1,100,5.8,0.7000000000000002,11.2,8644780,1944.12,57355.41,6489,75.06,0,4,COVID19Test,2021-07-05_07-52-52,isoweek,2021-12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202113,96644,4266,92378,1078681,1,100,4.4,-0.39999999999999947,8.6,8644780,1117.95,12477.83,10172,117.67,0,11.8,COVID19Test,2021-07-05_07-52-52,isoweek,2021-13,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202113,180498,9676,170822,5138747,1,100,5.4,-0.39999999999999947,11,8644780,2087.94,59443.35,12433,143.82,0,7.4,COVID19Test,2021-07-05_07-52-52,isoweek,2021-13,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202114,67728,3894,63834,1146409,1,100,5.7,1.2999999999999998,8.4,8644780,783.46,13261.29,-28916,-334.49,0,-29.9,COVID19Test,2021-07-05_07-52-52,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202114,136904,11553,125351,5275651,1,100,8.4,3,10.9,8644780,1583.66,61027.01,-43594,-504.28,0,-24.2,COVID19Test,2021-07-05_07-52-52,isoweek,2021-14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202115,55762,3098,52664,1202171,1,100,5.6,-0.10000000000000053,8.3,8644780,645.04,13906.32,-11966,-138.42,0,-17.7,COVID19Test,2021-07-05_07-52-52,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202115,132409,12422,119987,5408060,1,100,9.4,1,10.9,8644780,1531.66,62558.68,-4495,-52,0,-3.3,COVID19Test,2021-07-05_07-52-52,isoweek,2021-15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202116,50432,2854,47578,1252603,1,100,5.7,0.10000000000000053,8.2,8644780,583.38,14489.7,-5330,-61.66,0,-9.6,COVID19Test,2021-07-05_07-52-52,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202116,134068,12933,121135,5542128,1,100,9.6,0.1999999999999993,10.9,8644780,1550.85,64109.53,1659,19.19,0,1.3,COVID19Test,2021-07-05_07-52-52,isoweek,2021-16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202117,50442,2286,48156,1303045,1,100,4.5,-1.2000000000000002,8,8644780,583.5,15073.2,10,0.12,0,0,COVID19Test,2021-07-05_07-52-52,isoweek,2021-17,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202117,132971,10972,121999,5675099,1,100,8.3,-1.299999999999999,10.8,8644780,1538.17,65647.7,-1097,-12.68,0,-0.8,COVID19Test,2021-07-05_07-52-52,isoweek,2021-17,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202118,46956,1946,45010,1350001,1,100,4.1,-0.40000000000000036,7.9,8644780,543.17,15616.37,-3486,-40.33,0,-6.9,COVID19Test,2021-07-05_07-52-52,isoweek,2021-18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202118,130199,9404,120795,5805298,1,100,7.2,-1.1000000000000005,10.7,8644780,1506.1,67153.8,-2772,-32.07,0,-2.1,COVID19Test,2021-07-05_07-52-52,isoweek,2021-18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202119,50712,1512,49200,1400713,1,100,3,-1.0999999999999996,7.7,8644780,586.62,16202.99,3756,43.45,0,8,COVID19Test,2021-07-05_07-52-52,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202119,132876,7148,125728,5938174,1,100,5.4,-1.7999999999999998,10.6,8644780,1537.07,68690.86,2677,30.97,0,2.1,COVID19Test,2021-07-05_07-52-52,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202120,63838,1353,62485,1464551,1,100,2.1,-0.8999999999999999,7.5,8644780,738.46,16941.45,13126,151.84,0,25.9,COVID19Test,2021-07-05_07-52-52,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202120,136345,6848,129497,6074519,1,100,5,-0.40000000000000036,10.5,8644780,1577.19,70268.06,3469,40.12,0,2.6,COVID19Test,2021-07-05_07-52-52,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202121,46045,970,45075,1510596,1,100,2.1,0,7.3,8644780,532.63,17474.08,-17793,-205.83,0,-27.9,COVID19Test,2021-07-05_07-52-52,isoweek,2021-21,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202121,109907,4732,105175,6184426,1,100,4.3,-0.7000000000000002,10.4,8644780,1271.37,71539.43,-26438,-305.82,0,-19.4,COVID19Test,2021-07-05_07-52-52,isoweek,2021-21,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202122,52153,650,51503,1562749,1,100,1.2,-0.9000000000000001,7.1,8644780,603.29,18077.37,6108,70.66,0,13.3,COVID19Test,2021-07-05_07-52-52,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Antigen_Schnelltest,NA
CHFL,202122,111168,3380,107788,6295594,1,100,3,-1.2999999999999998,10.2,8644780,1285.96,72825.38,1261,14.59,0,1.1,COVID19Test,2021-07-05_07-52-52,isoweek,2021-22,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PCR,NA
CHFL,202123,50455,445,50010,1613204,1,100,0.9,-0.29999999999999993,6.9,8644780,583.65,18661.02,-1698,-19.64,0,-3.3,COVID19Test,2021-07-05_07-52-52,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Antigen_Schnelltest,NA
CHFL,202123,92436,2326,90110,6388030,1,100,2.5,-0.5,10.1,8644780,1069.27,73894.65,-18732,-216.69,0,-16.9,COVID19Test,2021-07-05_07-52-52,isoweek,2021-23,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PCR,NA
CHFL,202124,59462,217,59245,1672666,1,100,0.4,-0.5,6.7,8644780,687.84,19348.86,9007,104.19,0,17.9,COVID19Test,2021-07-05_07-52-52,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,NA
CHFL,202124,81728,1281,80447,6469758,1,100,1.6,-0.8999999999999999,10,8644780,945.4,74840.05,-10708,-123.87,0,-11.6,COVID19Test,2021-07-05_07-52-52,isoweek,2021-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,NA
CHFL,202125,61165,146,61019,1733831,1,100,0.2,-0.2,6.4,8644780,707.54,20056.39,1703,19.7,0,2.9,COVID19Test,2021-07-05_07-52-52,isoweek,2021-25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,NA
CHFL,202125,71012,783,70229,6540770,1,100,1.1,-0.5,9.9,8644780,821.44,75661.5,-10716,-123.96,0,-13.1,COVID19Test,2021-07-05_07-52-52,isoweek,2021-25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,NA
CHFL,202126,85239,204,85035,1819070,1,100,0.2,0,6.1,8644780,986.02,21042.41,24074,278.48,0,39.4,COVID19Test,2021-07-05_07-52-52,isoweek,2021-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202126,77773,986,76787,6618543,1,100,1.3,0.19999999999999996,9.8,8644780,899.65,76561.15,6761,78.21,0,9.5,COVID19Test,2021-07-05_07-52-52,isoweek,2021-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202022,26340,205,26135,26340,1,100,0.8,NA,0.8,8606033,306.06,306.06,26340,306.06,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202023,25651,154,25497,51991,1,100,0.6,-0.20000000000000007,0.7,8606033,298.06,604.12,-689,-8,0,-2.6,COVID19Test,2021-07-05_07-52-52,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202024,35718,221,35497,87709,1,100,0.6,0,0.7,8606033,415.03,1019.16,10067,116.97,0,39.2,COVID19Test,2021-07-05_07-52-52,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202025,48257,203,48054,135966,1,100,0.4,-0.19999999999999996,0.6,8606033,560.73,1579.89,12539,145.7,0,35.1,COVID19Test,2021-07-05_07-52-52,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202026,57312,393,56919,193278,1,100,0.7,0.29999999999999993,0.6,8606033,665.95,2245.84,9055,105.22,0,18.8,COVID19Test,2021-07-05_07-52-52,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202027,69891,751,69140,263169,1,100,1.1,0.40000000000000013,0.7,8606033,812.12,3057.96,12579,146.17,0,21.9,COVID19Test,2021-07-05_07-52-52,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202028,49429,765,48664,312598,1,100,1.5,0.3999999999999999,0.9,8606033,574.35,3632.31,-20462,-237.77,0,-29.3,COVID19Test,2021-07-05_07-52-52,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202029,42568,841,41727,355166,1,100,2,0.5,1,8606033,494.63,4126.94,-6861,-79.72,0,-13.9,COVID19Test,2021-07-05_07-52-52,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202030,35527,921,34606,390693,1,100,2.6,0.6000000000000001,1.1,8606033,412.82,4539.76,-7041,-81.81,0,-16.5,COVID19Test,2021-07-05_07-52-52,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202031,37355,1311,36044,428048,1,100,3.5,0.8999999999999999,1.3,8606033,434.06,4973.81,1828,21.24,0,5.1,COVID19Test,2021-07-05_07-52-52,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202032,38688,1267,37421,466736,1,100,3.3,-0.20000000000000018,1.5,8606033,449.55,5423.36,1333,15.49,0,3.6,COVID19Test,2021-07-05_07-52-52,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202033,41688,1693,39995,508424,1,100,4.1,0.7999999999999998,1.7,8606033,484.4,5907.76,3000,34.85,0,7.8,COVID19Test,2021-07-05_07-52-52,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202034,57492,2083,55409,565916,1,100,3.6,-0.49999999999999956,1.9,8606033,668.04,6575.81,15804,183.64,0,37.9,COVID19Test,2021-07-05_07-52-52,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202035,73375,2293,71082,639291,1,100,3.1,-0.5,2,8606033,852.6,7428.41,15883,184.56,0,27.6,COVID19Test,2021-07-05_07-52-52,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202036,87127,2700,84427,726418,1,100,3.1,0,2.2,8606033,1012.39,8440.8,13752,159.79,0,18.7,COVID19Test,2021-07-05_07-52-52,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,8606033,NA,NA,NA,NA,NA,NA,COVID19Test,2021-07-05_07-52-52,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202037,90520,3236,87284,816938,1,100,3.6,0.5,2.3,8606033,1051.82,9492.62,3393,39.43,0,3.9,COVID19Test,2021-07-05_07-52-52,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
