geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
CHFL,202115,14146,637829,1,100,8644780,163.64,7378.2,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-15,-46,-0.53,-0.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CHFL,202116,14578,652407,1,100,8644780,168.63,7546.83,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-16,432,4.99,3.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CHFL,202117,11922,664329,1,100,8644780,137.91,7684.74,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-17,-2656,-30.72,-18.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CHFL,202118,10328,674657,1,100,8644780,119.47,7804.21,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-18,-1594,-18.44,-13.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CHFL,202119,7853,682510,1,100,8644780,90.84,7895.05,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-19,-2475,-28.63,-24,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CHFL,202120,7350,689860,1,100,8644780,85.02,7980.08,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-20,-503,-5.82,-6.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CHFL,202121,5116,694976,1,100,8644780,59.18,8039.26,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-21,-2234,-25.84,-30.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CHFL,202122,3523,698499,1,100,8644780,40.75,8080.01,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-22,-1593,-18.43,-31.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
CHFL,202123,2316,700815,1,100,8644780,26.79,8106.8,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-23,-1207,-13.96,-34.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
CHFL,202124,1238,702053,1,100,8644780,14.32,8121.12,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-24,-1078,-12.47,-46.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
CHFL,202125,743,702796,1,100,8644780,8.59,8129.72,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-25,-495,-5.73,-40,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CHFL,202126,1034,703830,1,100,8644780,11.96,8141.68,COVID19Cases,,2021-07-09_07-48-17,isoweek,2021-26,291,3.37,39.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AG,202009,5,5,1,100,685845,0.73,0.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AI,202009,0,0,NA,NA,16128,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AR,202009,0,0,NA,NA,55445,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BE,202009,2,2,1,100,1039474,0.19,0.19,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BL,202009,4,4,1,100,289468,1.38,1.38,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BS,202009,4,4,1,100,195844,2.04,2.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FL,202009,0,0,NA,NA,38747,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FR,202009,2,2,1,100,321783,0.62,0.62,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GE,202009,10,10,1,100,504128,1.98,1.98,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GL,202009,0,0,NA,NA,40590,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GR,202009,9,9,1,100,199021,4.52,4.52,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
JU,202009,1,1,1,100,73584,1.36,1.36,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LU,202009,0,0,NA,NA,413120,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NE,202009,1,1,1,100,176496,0.57,0.57,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NW,202009,0,0,NA,NA,43087,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OW,202009,0,0,NA,NA,37930,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SG,202009,0,0,NA,NA,510734,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SH,202009,0,0,NA,NA,82348,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SO,202009,0,0,NA,NA,275247,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SZ,202009,0,0,NA,NA,160480,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TG,202009,0,0,NA,NA,279547,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TI,202009,6,6,1,100,351491,1.71,1.71,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
UR,202009,0,0,NA,NA,36703,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
VD,202009,1,1,1,100,805098,0.12,0.12,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
VS,202009,2,2,1,100,345525,0.58,0.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ZG,202009,1,1,1,100,127642,0.78,0.78,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ZH,202009,8,8,1,100,1539275,0.52,0.52,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AG,202010,10,15,1,100,685845,1.46,2.19,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,5,0.73,100,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AI,202010,0,0,NA,NA,16128,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AR,202010,2,2,1,100,55445,3.61,3.61,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,2,3.61,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BE,202010,32,34,1,100,1039474,3.08,3.27,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,30,2.89,1500,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BL,202010,14,18,1,100,289468,4.84,6.22,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,10,3.46,250,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BS,202010,35,39,1,100,195844,17.87,19.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,31,15.83,775,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FL,202010,1,1,1,100,38747,2.58,2.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,1,2.58,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FR,202010,11,13,1,100,321783,3.42,4.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,9,2.8,450,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GE,202010,38,48,1,100,504128,7.54,9.52,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,28,5.56,280,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GL,202010,0,0,NA,NA,40590,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GR,202010,8,17,1,100,199021,4.02,8.54,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,-1,-0.5,-11.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
JU,202010,5,6,1,100,73584,6.79,8.15,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,4,5.43,400,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LU,202010,7,7,1,100,413120,1.69,1.69,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,7,1.69,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NE,202010,24,25,1,100,176496,13.6,14.16,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,23,13.03,2300,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NW,202010,1,1,1,100,43087,2.32,2.32,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,1,2.32,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OW,202010,0,0,NA,NA,37930,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SG,202010,5,5,1,100,510734,0.98,0.98,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,5,0.98,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SH,202010,0,0,NA,NA,82348,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SO,202010,1,1,1,100,275247,0.36,0.36,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,1,0.36,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SZ,202010,6,6,1,100,160480,3.74,3.74,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,6,3.74,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TG,202010,2,2,1,100,279547,0.72,0.72,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,2,0.72,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TI,202010,66,72,1,100,351491,18.78,20.48,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,60,17.07,1000,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
UR,202010,0,0,NA,NA,36703,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
VD,202010,57,58,1,100,805098,7.08,7.2,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,56,6.96,5600,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
VS,202010,12,14,1,100,345525,3.47,4.05,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,10,2.89,500,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ZG,202010,6,7,1,100,127642,4.7,5.48,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,5,3.92,500,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ZH,202010,34,42,1,100,1539275,2.21,2.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-10,26,1.69,325,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AG,202011,44,59,1,100,685845,6.42,8.6,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,34,4.96,340,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AI,202011,2,2,1,100,16128,12.4,12.4,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,2,12.4,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AR,202011,8,10,1,100,55445,14.43,18.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,6,10.82,300,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BE,202011,102,136,1,100,1039474,9.81,13.08,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,70,6.73,218.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BL,202011,79,97,1,100,289468,27.29,33.51,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,65,22.45,464.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BS,202011,154,193,1,100,195844,78.63,98.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,119,60.76,340,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FL,202011,13,14,1,100,38747,33.55,36.13,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,12,30.97,1200,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FR,202011,45,58,1,100,321783,13.98,18.02,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,34,10.56,309.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GE,202011,298,346,1,100,504128,59.11,68.63,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,260,51.57,684.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GL,202011,10,10,1,100,40590,24.64,24.64,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,10,24.64,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GR,202011,78,95,1,100,199021,39.19,47.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,70,35.17,875,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
JU,202011,18,24,1,100,73584,24.46,32.62,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,13,17.67,260,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LU,202011,31,38,1,100,413120,7.5,9.2,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,24,5.81,342.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NE,202011,46,71,1,100,176496,26.06,40.23,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,22,12.46,91.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NW,202011,10,11,1,100,43087,23.21,25.53,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,9,20.89,900,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OW,202011,15,15,1,100,37930,39.55,39.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,15,39.55,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SG,202011,44,49,1,100,510734,8.62,9.59,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,39,7.64,780,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SH,202011,2,2,1,100,82348,2.43,2.43,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,2,2.43,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SO,202011,18,19,1,100,275247,6.54,6.9,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,17,6.18,1700,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SZ,202011,22,28,1,100,160480,13.71,17.45,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,16,9.97,266.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TG,202011,16,18,1,100,279547,5.72,6.44,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,14,5,700,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TI,202011,353,425,1,100,351491,100.43,120.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,287,81.65,434.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
UR,202011,0,0,NA,NA,36703,0,0,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
VD,202011,521,579,1,100,805098,64.71,71.92,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,464,57.63,814,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
VS,202011,89,103,1,100,345525,25.76,29.81,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,77,22.29,641.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ZG,202011,10,17,1,100,127642,7.83,13.32,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,4,3.13,66.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ZH,202011,251,293,1,100,1539275,16.31,19.03,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,217,14.1,638.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AG,202012,193,252,1,100,685845,28.14,36.74,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,149,21.72,338.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AI,202012,6,8,1,100,16128,37.2,49.6,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,4,24.8,200,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AR,202012,21,31,1,100,55445,37.88,55.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,13,23.45,162.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BE,202012,374,510,1,100,1039474,35.98,49.06,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,272,26.17,266.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BL,202012,226,323,1,100,289468,78.07,111.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,147,50.78,186.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BS,202012,294,487,1,100,195844,150.12,248.67,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,140,71.49,90.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FL,202012,34,48,1,100,38747,87.75,123.88,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,21,54.2,161.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FR,202012,172,230,1,100,321783,53.45,71.48,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,127,39.47,282.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GE,202012,794,1140,1,100,504128,157.5,226.13,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,496,98.39,166.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GL,202012,21,31,1,100,40590,51.74,76.37,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,11,27.1,110,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GR,202012,222,317,1,100,199021,111.55,159.28,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,144,72.36,184.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
JU,202012,41,65,1,100,73584,55.72,88.33,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,23,31.26,127.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LU,202012,151,189,1,100,413120,36.55,45.75,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,120,29.05,387.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NE,202012,115,186,1,100,176496,65.16,105.38,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,69,39.1,150,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NW,202012,32,43,1,100,43087,74.27,99.8,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,22,51.06,220,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OW,202012,10,25,1,100,37930,26.36,65.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,-5,-13.19,-33.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SG,202012,163,212,1,100,510734,31.91,41.51,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,119,23.29,270.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SH,202012,30,32,1,100,82348,36.43,38.86,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,28,34,1400,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SO,202012,79,98,1,100,275247,28.7,35.6,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,61,22.16,338.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SZ,202012,60,88,1,100,160480,37.39,54.84,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,38,23.68,172.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TG,202012,61,79,1,100,279547,21.82,28.26,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,45,16.1,281.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TI,202012,790,1215,1,100,351491,224.76,345.67,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,437,124.33,123.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
UR,202012,19,19,1,100,36703,51.77,51.77,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,19,51.77,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
VD,202012,1441,2020,1,100,805098,178.98,250.9,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,920,114.27,176.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
VS,202012,412,515,1,100,345525,119.24,149.05,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,323,93.48,362.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ZG,202012,33,50,1,100,127642,25.85,39.17,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,23,18.02,230,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ZH,202012,799,1092,1,100,1539275,51.91,70.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,548,35.6,218.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AG,202013,272,524,1,100,685845,39.66,76.4,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,79,11.52,40.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AI,202013,6,14,1,100,16128,37.2,86.81,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AR,202013,20,51,1,100,55445,36.07,91.98,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,-1,-1.81,-4.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BE,202013,360,870,1,100,1039474,34.63,83.7,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,-14,-1.35,-3.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BL,202013,242,565,1,100,289468,83.6,195.19,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,16,5.53,7.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BS,202013,277,764,1,100,195844,141.44,390.11,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,-17,-8.68,-5.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FL,202013,17,65,1,100,38747,43.87,167.75,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,-17,-43.88,-50,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FR,202013,241,471,1,100,321783,74.9,146.37,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,69,21.45,40.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GE,202013,1163,2303,1,100,504128,230.7,456.83,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,369,73.2,46.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GL,202013,21,52,1,100,40590,51.74,128.11,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GR,202013,207,524,1,100,199021,104.01,263.29,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,-15,-7.54,-6.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
JU,202013,69,134,1,100,73584,93.77,182.1,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,28,38.05,68.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
LU,202013,178,367,1,100,413120,43.09,88.84,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,27,6.54,17.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NE,202013,145,331,1,100,176496,82.15,187.54,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,30,16.99,26.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NW,202013,30,73,1,100,43087,69.63,169.42,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,-2,-4.64,-6.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OW,202013,14,39,1,100,37930,36.91,102.82,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,4,10.55,40,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SG,202013,184,396,1,100,510734,36.03,77.54,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,21,4.12,12.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SH,202013,11,43,1,100,82348,13.36,52.22,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,-19,-23.07,-63.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
SO,202013,94,192,1,100,275247,34.15,69.76,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,15,5.45,19,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
