date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202108,AI,chronic_disease,8,indication,16128,287,1.8,0.151,15.1,28.1,0.05,1.78,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AI,chronic_disease,0,indication,16128,287,1.8,NA,NA,28.1,0,1.78,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AI,chronic_disease,47,indication,16128,334,2.1,0.495,49.5,29.9,0.29,2.07,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AI,chronic_disease,0,indication,16128,334,2.1,0,0,29.599999999999998,0,2.07,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AI,chronic_disease,25,indication,16128,359,2.2,0.301,30.099999999999998,29.7,0.16,2.23,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AI,chronic_disease,31,indication,16128,390,2.4,0.378,37.8,30.2,0.19,2.42,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202114,AI,chronic_disease,11,indication,16128,401,2.5,0.5,50,30.5,0.07,2.49,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202115,AI,chronic_disease,11,indication,16128,412,2.6,1,100,31.1,0.07,2.55,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202116,AI,chronic_disease,80,indication,16128,492,3.1,0.412,41.199999999999996,32.4,0.5,3.05,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202117,AI,chronic_disease,367,indication,16128,859,5.3,0.599,59.9,40.300000000000004,2.28,5.33,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,AI,chronic_disease,169,indication,16128,1028,6.4,0.577,57.699999999999996,42.4,1.05,6.37,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AI,chronic_disease,18,indication,16128,1046,6.5,0.243,24.3,41.9,0.11,6.49,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AI,chronic_disease,213,indication,16128,1259,7.8,0.472,47.199999999999996,42.699999999999996,1.32,7.81,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AI,chronic_disease,138,indication,16128,1397,8.7,0.288,28.799999999999997,40.699999999999996,0.86,8.66,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AI,chronic_disease,107,indication,16128,1504,9.3,0.288,28.799999999999997,39.6,0.66,9.33,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AI,chronic_disease,58,indication,16128,1562,9.7,0.151,15.1,37.3,0.36,9.69,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,AI,med_prof,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,AI,med_prof,16,indication,16128,16,0.1,0.174,17.4,17.4,0.1,0.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,AI,med_prof,15,indication,16128,31,0.2,0.05,5,7.9,0.09,0.19,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,AI,med_prof,21,indication,16128,52,0.3,0.109,10.9,8.9,0.13,0.32,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,AI,med_prof,32,indication,16128,84,0.5,0.084,8.4,8.7,0.2,0.52,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,AI,med_prof,0,indication,16128,84,0.5,0,0,8.200000000000001,0,0.52,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AI,med_prof,0,indication,16128,84,0.5,NA,NA,8.200000000000001,0,0.52,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AI,med_prof,3,indication,16128,87,0.5,0.032,3.2,7.8,0.02,0.54,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AI,med_prof,0,indication,16128,87,0.5,0,0,7.7,0,0.54,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AI,med_prof,19,indication,16128,106,0.7,0.229,22.900000000000002,8.799999999999999,0.12,0.66,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AI,med_prof,0,indication,16128,106,0.7,0,0,8.200000000000001,0,0.66,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202114,AI,med_prof,0,indication,16128,106,0.7,0,0,8.1,0,0.66,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202115,AI,med_prof,0,indication,16128,106,0.7,0,0,8,0,0.66,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202116,AI,med_prof,8,indication,16128,114,0.7,0.041,4.1000000000000005,7.5,0.05,0.71,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202117,AI,med_prof,29,indication,16128,143,0.9,0.047,4.7,6.7,0.18,0.89,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,AI,med_prof,14,indication,16128,157,1,0.048,4.8,6.5,0.09,0.97,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AI,med_prof,9,indication,16128,166,1,0.122,12.2,6.6000000000000005,0.06,1.03,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AI,med_prof,17,indication,16128,183,1.1,0.038,3.8,6.2,0.11,1.13,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AI,med_prof,6,indication,16128,189,1.2,0.013,1.3,5.5,0.04,1.17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AI,med_prof,16,indication,16128,205,1.3,0.043,4.3,5.4,0.1,1.27,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AI,med_prof,11,indication,16128,216,1.3,0.029,2.9000000000000004,5.2,0.07,1.34,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,AI,contact_vuln,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,AI,contact_vuln,1,indication,16128,1,0,0.011,1.0999999999999999,1.0999999999999999,0.01,0.01,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,AI,contact_vuln,3,indication,16128,4,0,0.01,1,1,0.02,0.02,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,AI,contact_vuln,4,indication,16128,8,0,0.021,2.1,1.4000000000000001,0.02,0.05,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,AI,contact_vuln,20,indication,16128,28,0.2,0.052,5.2,2.9000000000000004,0.12,0.17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,AI,contact_vuln,0,indication,16128,28,0.2,0,0,2.7,0,0.17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AI,contact_vuln,0,indication,16128,28,0.2,NA,NA,2.7,0,0.17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AI,contact_vuln,3,indication,16128,31,0.2,0.032,3.2,2.8000000000000003,0.02,0.19,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AI,contact_vuln,0,indication,16128,31,0.2,0,0,2.8000000000000003,0,0.19,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AI,contact_vuln,4,indication,16128,35,0.2,0.048,4.8,2.9000000000000004,0.02,0.22,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AI,contact_vuln,1,indication,16128,36,0.2,0.012,1.2,2.8000000000000003,0.01,0.22,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202114,AI,contact_vuln,2,indication,16128,38,0.2,0.091,9.1,2.9000000000000004,0.01,0.24,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202115,AI,contact_vuln,0,indication,16128,38,0.2,0,0,2.9000000000000004,0,0.24,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202116,AI,contact_vuln,5,indication,16128,43,0.3,0.026,2.6,2.8000000000000003,0.03,0.27,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202117,AI,contact_vuln,27,indication,16128,70,0.4,0.044,4.3999999999999995,3.3000000000000003,0.17,0.43,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,AI,contact_vuln,27,indication,16128,97,0.6,0.092,9.2,4,0.17,0.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AI,contact_vuln,3,indication,16128,100,0.6,0.041,4.1000000000000005,4,0.02,0.62,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AI,contact_vuln,53,indication,16128,153,0.9,0.118,11.799999999999999,5.2,0.33,0.95,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AI,contact_vuln,41,indication,16128,194,1.2,0.086,8.6,5.7,0.25,1.2,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AI,contact_vuln,33,indication,16128,227,1.4,0.089,8.9,6,0.2,1.41,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AI,contact_vuln,30,indication,16128,257,1.6,0.078,7.8,6.1,0.19,1.59,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,AI,contact_comm,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AI,contact_comm,0,indication,16128,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202114,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202115,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202116,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202117,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AI,contact_comm,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,AI,other,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,AI,other,0,indication,16128,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,AI,other,12,indication,16128,12,0.1,0.04,4,3,0.07,0.07,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,AI,other,12,indication,16128,24,0.1,0.062,6.2,4.1000000000000005,0.07,0.15,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,AI,other,45,indication,16128,69,0.4,0.118,11.799999999999999,7.1,0.28,0.43,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,AI,other,0,indication,16128,69,0.4,0,0,6.800000000000001,0,0.43,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AI,other,0,indication,16128,69,0.4,NA,NA,6.800000000000001,0,0.43,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AI,other,4,indication,16128,73,0.5,0.042,4.2,6.5,0.02,0.45,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AI,other,0,indication,16128,73,0.5,0,0,6.5,0,0.45,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AI,other,23,indication,16128,96,0.6,0.277,27.700000000000003,7.9,0.14,0.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AI,other,0,indication,16128,96,0.6,0,0,7.3999999999999995,0,0.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202114,AI,other,0,indication,16128,96,0.6,0,0,7.3,0,0.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202115,AI,other,0,indication,16128,96,0.6,0,0,7.199999999999999,0,0.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202116,AI,other,10,indication,16128,106,0.7,0.052,5.2,7.000000000000001,0.06,0.66,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202117,AI,other,68,indication,16128,174,1.1,0.111,11.1,8.200000000000001,0.42,1.08,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,AI,other,48,indication,16128,222,1.4,0.164,16.400000000000002,9.2,0.3,1.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AI,other,40,indication,16128,262,1.6,0.541,54.1,10.5,0.25,1.62,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AI,other,115,indication,16128,377,2.3,0.255,25.5,12.8,0.71,2.34,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AI,other,266,indication,16128,643,4,0.555,55.50000000000001,18.8,1.65,3.99,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AI,other,202,indication,16128,845,5.2,0.543,54.300000000000004,22.2,1.25,5.24,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AI,other,264,indication,16128,1109,6.9,0.689,68.89999999999999,26.5,1.64,6.88,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AR,age,0,indication,55445,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AR,age,0,indication,55445,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AR,age,0,indication,55445,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AR,age,0,indication,55445,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,AR,age,0,indication,55445,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,AR,age,425,indication,55445,425,0.8,0.7,70,69.8,0.77,0.77,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,AR,age,0,indication,55445,425,0.8,NA,NA,69.8,0,0.77,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,AR,age,1,indication,55445,426,0.8,0.004,0.4,51.1,0,0.77,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,AR,age,721,indication,55445,1147,2.1,0.663,66.3,59.699999999999996,1.3,2.07,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,AR,age,190,indication,55445,1337,2.4,0.312,31.2,52.800000000000004,0.34,2.41,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AR,age,197,indication,55445,1534,2.8,0.47,47,52,0.36,2.77,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AR,age,13,indication,55445,1547,2.8,0.271,27.1,51.6,0.02,2.79,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AR,age,90,indication,55445,1637,3,0.396,39.6,50.8,0.16,2.95,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AR,age,87,indication,55445,1724,3.1,0.473,47.3,50.6,0.16,3.11,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AR,age,79,indication,55445,1803,3.3,0.432,43.2,50.2,0.14,3.25,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202114,AR,age,149,indication,55445,1952,3.5,0.434,43.4,49.6,0.27,3.52,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202115,AR,age,294,indication,55445,2246,4.1,0.396,39.6,48,0.53,4.05,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202116,AR,age,238,indication,55445,2484,4.5,0.211,21.099999999999998,42.8,0.43,4.48,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202117,AR,age,301,indication,55445,2785,5,0.242,24.2,39.5,0.54,5.02,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,AR,age,209,indication,55445,2994,5.4,0.181,18.099999999999998,36.5,0.38,5.4,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AR,age,146,indication,55445,3140,5.7,0.133,13.3,33.800000000000004,0.26,5.66,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AR,age,74,indication,55445,3214,5.8,0.116,11.600000000000001,32.300000000000004,0.13,5.8,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AR,age,106,indication,55445,3320,6,0.12,12,30.7,0.19,5.99,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AR,age,57,indication,55445,3377,6.1,0.046,4.6,28.000000000000004,0.1,6.09,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AR,age,38,indication,55445,3415,6.2,0.022,2.1999999999999997,24.7,0.07,6.16,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AR,chronic_disease,0,indication,55445,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AR,chronic_disease,1,indication,55445,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AR,chronic_disease,0,indication,55445,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AR,chronic_disease,0,indication,55445,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,AR,chronic_disease,1,indication,55445,2,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,AR,chronic_disease,79,indication,55445,81,0.1,0.13,13,13.3,0.14,0.15,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,AR,chronic_disease,0,indication,55445,81,0.1,NA,NA,13.3,0,0.15,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,AR,chronic_disease,46,indication,55445,127,0.2,0.204,20.4,15.2,0.08,0.23,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,AR,chronic_disease,214,indication,55445,341,0.6,0.197,19.7,17.7,0.39,0.62,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202108,AR,chronic_disease,330,indication,55445,671,1.2,0.542,54.2,26.5,0.6,1.21,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202109,AR,chronic_disease,114,indication,55445,785,1.4,0.272,27.200000000000003,26.6,0.21,1.42,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202110,AR,chronic_disease,13,indication,55445,798,1.4,0.271,27.1,26.6,0.02,1.44,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202111,AR,chronic_disease,79,indication,55445,877,1.6,0.348,34.8,27.200000000000003,0.14,1.58,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202112,AR,chronic_disease,73,indication,55445,950,1.7,0.397,39.7,27.900000000000002,0.13,1.71,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202113,AR,chronic_disease,57,indication,55445,1007,1.8,0.311,31.1,28.000000000000004,0.1,1.82,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202114,AR,chronic_disease,139,indication,55445,1146,2.1,0.405,40.5,29.099999999999998,0.25,2.07,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202115,AR,chronic_disease,315,indication,55445,1461,2.6,0.424,42.4,31.2,0.57,2.64,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202116,AR,chronic_disease,339,indication,55445,1800,3.2,0.301,30.099999999999998,31,0.61,3.25,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202117,AR,chronic_disease,401,indication,55445,2201,4,0.323,32.300000000000004,31.2,0.72,3.97,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,AR,chronic_disease,627,indication,55445,2828,5.1,0.542,54.2,34.5,1.13,5.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AR,chronic_disease,492,indication,55445,3320,6,0.45,45,35.699999999999996,0.89,5.99,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AR,chronic_disease,343,indication,55445,3663,6.6,0.538,53.800000000000004,36.9,0.62,6.61,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AR,chronic_disease,410,indication,55445,4073,7.3,0.462,46.2,37.6,0.74,7.35,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AR,chronic_disease,304,indication,55445,4377,7.9,0.245,24.5,36.3,0.55,7.89,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AR,chronic_disease,225,indication,55445,4602,8.3,0.13,13,33.300000000000004,0.41,8.3,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AR,med_prof,0,indication,55445,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AR,med_prof,0,indication,55445,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AR,med_prof,0,indication,55445,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AR,med_prof,0,indication,55445,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
