datum,entries,entries_pos,entries_neg,sumTotal,timeframe_7d,sumTotal_last7d,timeframe_14d,sumTotal_last14d,timeframe_28d,sumTotal_last28d,timeframe_phase2,sumTotal_Phase2,timeframe_phase2b,sumTotal_Phase2b,timeframe_phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,pos_anteil,pos_anteil_mean7d,timeframe_all,anteil_pos_all,anteil_pos_14,anteil_pos_28,anteil_pos_phase2,anteil_pos_phase2b,anteil_pos_phase3,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,entries_diff_last_age,entries_diff_last,type,version,datum_unit,nachweismethode,geoRegion
2020-05-01,4446,148,4298,279879,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30846,59014,4315,4331.5,3.3,3.21,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,51.43,49.91,50.11,3237.55,NA,NA,NA,NA,NA,NA,356.82,682.65,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-02,3124,80,3044,283003,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29938,58445,4357.71,4267.5,2.6,2.91,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,36.14,50.41,49.37,3273.69,NA,NA,NA,NA,NA,NA,346.31,676.07,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-03,2516,46,2470,285519,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30092,58842,4294.43,4200.29,1.8,2.81,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,29.1,49.68,48.59,3302.79,NA,NA,NA,NA,NA,NA,348.09,680.67,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-04,3862,127,3735,289381,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30205,59274,4269.43,4294.5,3.3,2.47,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,44.67,49.39,49.68,3347.47,NA,NA,NA,NA,NA,NA,349.4,685.66,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-05,5892,119,5773,295273,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30504,60199,4256.43,4292.71,2,2.33,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,68.16,49.24,49.66,3415.62,NA,NA,NA,NA,NA,NA,352.86,696.36,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-06,5370,134,5236,300643,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30061,60932,4258.14,4322.64,2.5,2.29,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,62.12,49.26,50,3477.74,NA,NA,NA,NA,NA,NA,347.74,704.84,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-07,4676,86,4590,305319,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29886,61071,4101.71,4383.79,1.8,2.31,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,54.09,47.45,50.71,3531.83,NA,NA,NA,NA,NA,NA,345.71,706.45,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-08,4355,99,4256,309674,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29795,60641,4274,4465.79,2.3,2.03,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,50.38,49.44,51.66,3582.21,NA,NA,NA,NA,NA,NA,344.66,701.48,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-09,3136,71,3065,312810,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29807,59745,4227.71,4476.14,2.3,1.93,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,36.28,48.9,51.78,3618.48,NA,NA,NA,NA,NA,NA,344.8,691.11,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-10,1421,28,1393,314231,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,28712,58804,4350.86,4420.93,2,1.71,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,16.44,50.33,51.14,3634.92,NA,NA,NA,NA,NA,NA,332.13,680.23,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-11,5068,65,5003,319299,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29918,60123,4498.14,4460.21,1.3,1.61,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,58.62,52.03,51.59,3693.55,NA,NA,NA,NA,NA,NA,346.08,695.48,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-12,5568,72,5496,324867,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,29594,60098,4675.14,4467.36,1.3,1.47,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,64.41,54.08,51.68,3757.96,NA,NA,NA,NA,NA,NA,342.33,695.19,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-13,6232,62,6170,331099,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,30456,60517,4694.14,4431.07,1,1.33,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,72.09,54.3,51.26,3830.05,NA,NA,NA,NA,NA,NA,352.31,700.04,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-14,5707,65,5642,336806,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31487,61373,4740.14,4248.29,1.1,1.2,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,66.02,54.83,49.14,3896.06,NA,NA,NA,NA,NA,NA,364.23,709.94,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-15,5594,70,5524,342400,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32726,62521,4646.43,4191.86,1.3,1.23,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,64.71,53.75,48.49,3960.77,NA,NA,NA,NA,NA,NA,378.56,723.22,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-16,3269,41,3228,345669,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32859,62666,4707,4148.21,1.3,1.2,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,37.81,54.45,47.99,3998.59,NA,NA,NA,NA,NA,NA,380.1,724.9,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-17,1743,20,1723,347412,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,33181,61893,4511.29,4165.21,1.1,1.23,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,20.16,52.19,48.18,4018.75,NA,NA,NA,NA,NA,NA,383.83,715.96,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-18,4412,65,4347,351824,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32525,62443,3998.43,4089.14,1.5,1.23,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,51.04,46.25,47.3,4069.79,NA,NA,NA,NA,NA,NA,376.24,722.32,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-19,5992,68,5924,357816,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32949,62543,3708.57,4098.14,1.1,1.19,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,69.31,42.9,47.41,4139.1,NA,NA,NA,NA,NA,NA,381.14,723.48,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-20,4862,60,4802,362678,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31579,62035,3602.29,4010.29,1.2,1.09,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,56.24,41.67,46.39,4195.34,NA,NA,NA,NA,NA,NA,365.3,717.6,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-21,2117,23,2094,364795,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,27989,59476,3590.29,3902,1.1,1.04,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,24.49,41.53,45.14,4219.83,NA,NA,NA,NA,NA,NA,323.77,688,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-22,3565,36,3529,368360,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25960,58686,3531.86,3767.57,1,0.91,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,41.24,40.86,43.58,4261.07,NA,NA,NA,NA,NA,NA,300.3,678.86,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-23,2525,15,2510,370885,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25216,58075,3489.29,3718.93,0.6,0.87,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,29.21,40.36,43.02,4290.28,NA,NA,NA,NA,NA,NA,291.69,671.79,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-24,1659,13,1646,372544,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25132,58313,3509.29,3706.71,0.8,0.79,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,19.19,40.59,42.88,4309.47,NA,NA,NA,NA,NA,NA,290.72,674.55,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-25,4003,24,3979,376547,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24723,57248,3805.57,3518.86,0.6,0.76,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,46.31,44.02,40.71,4355.77,NA,NA,NA,NA,NA,NA,285.99,662.23,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-26,5694,43,5651,382241,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24425,57374,3826.57,3396.71,0.8,0.77,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,65.87,44.26,39.29,4421.64,NA,NA,NA,NA,NA,NA,282.54,663.68,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-27,5002,32,4970,387243,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24565,56144,3835.57,3425.64,0.6,0.79,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,57.86,44.37,39.63,4479.5,NA,NA,NA,NA,NA,NA,284.16,649.46,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-28,4191,36,4155,391434,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26639,54628,3823.14,3647,0.9,0.8,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,48.48,44.22,42.19,4527.98,NA,NA,NA,NA,NA,NA,308.15,631.92,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-29,3712,40,3672,395146,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26786,52746,3505.86,3736.71,1.1,0.76,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,42.94,40.55,43.23,4570.92,NA,NA,NA,NA,NA,NA,309.85,610.15,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-30,2588,17,2571,397734,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26849,52065,3304.14,3779.21,0.7,0.76,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,29.94,38.22,43.72,4600.86,NA,NA,NA,NA,NA,NA,310.58,602.27,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-05-31,1572,14,1558,399306,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26762,51894,3342,3770.79,0.9,0.77,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,18.18,38.66,43.62,4619.04,NA,NA,NA,NA,NA,NA,309.57,600.29,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-01,1782,5,1777,401088,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24541,49264,3488.43,3821.43,0.3,0.73,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,20.61,40.35,44.21,4639.66,NA,NA,NA,NA,NA,NA,283.88,569.87,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-02,4282,34,4248,405370,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,23129,47554,3646.86,3878.5,0.8,0.64,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,49.53,42.19,44.87,4689.19,NA,NA,NA,NA,NA,NA,267.55,550.09,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-03,5267,35,5232,410637,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,23394,47959,3722.86,3992.57,0.7,0.61,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,60.93,43.06,46.18,4750.12,NA,NA,NA,NA,NA,NA,270.61,554.77,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-04,5216,30,5186,415853,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,24419,51058,3718.43,4093.86,0.6,0.57,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,60.34,43.01,47.36,4810.45,NA,NA,NA,NA,NA,NA,282.47,590.62,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-05,4821,26,4795,420674,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,25528,52314,4137,4289.86,0.5,0.61,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,55.77,47.86,49.62,4866.22,NA,NA,NA,NA,NA,NA,295.3,605.15,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-06,3120,15,3105,423794,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26060,52909,4452.86,4416.29,0.5,0.61,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,36.09,51.51,51.09,4902.31,NA,NA,NA,NA,NA,NA,301.45,612.03,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-07,1541,9,1532,425335,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26029,52791,4643.14,4432.14,0.6,0.56,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,17.83,53.71,51.27,4920.14,NA,NA,NA,NA,NA,NA,301.09,610.67,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-08,4712,27,4685,430047,FALSE,0,FALSE,0,FALSE,0,TRUE,4712,FALSE,0,FALSE,0,28959,53500,4699.29,4769.5,0.6,0.56,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,54.51,54.36,55.17,4974.64,NA,NA,NA,54.51,NA,NA,334.99,618.87,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-09,6493,55,6438,436540,FALSE,0,FALSE,0,FALSE,0,TRUE,11205,FALSE,0,FALSE,0,31170,54299,4932.86,5181.07,0.8,0.59,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,75.11,57.06,59.93,5049.75,NA,NA,NA,129.62,NA,NA,360.56,628.11,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-10,6599,23,6576,443139,FALSE,0,FALSE,0,FALSE,0,TRUE,17804,FALSE,0,FALSE,0,32502,55896,5109.71,5491.5,0.3,0.6,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,76.34,59.11,63.52,5126.09,NA,NA,NA,205.95,NA,NA,375.97,646.59,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-11,5609,35,5574,448748,FALSE,0,FALSE,0,FALSE,0,TRUE,23413,FALSE,0,FALSE,0,32895,57314,5145.86,5721.29,0.6,0.61,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,64.88,59.53,66.18,5190.97,NA,NA,NA,270.83,NA,NA,380.52,662.99,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-12,6456,43,6413,455204,FALSE,0,FALSE,0,FALSE,0,TRUE,29869,FALSE,0,FALSE,0,34530,60058,5402,5918.79,0.7,0.59,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,74.68,62.49,68.47,5265.65,NA,NA,NA,345.51,NA,NA,399.43,694.73,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-13,4358,26,4332,459562,FALSE,0,FALSE,0,FALSE,0,TRUE,34227,FALSE,0,FALSE,0,35768,61828,5909.29,6031.5,0.6,0.51,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,50.41,68.36,69.77,5316.06,NA,NA,NA,395.93,NA,NA,413.75,715.21,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-14,1794,12,1782,461356,FALSE,0,FALSE,0,FALSE,0,TRUE,36021,FALSE,0,FALSE,0,36021,62050,6339.86,6048.5,0.7,0.51,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,20.75,73.34,69.97,5336.82,NA,NA,NA,416.68,NA,NA,416.68,717.77,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-15,6505,26,6479,467861,FALSE,0,FALSE,0,FALSE,0,TRUE,42526,FALSE,0,FALSE,0,37814,66773,6743.29,6297.93,0.4,0.46,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,75.25,78,72.85,5412.06,NA,NA,NA,491.93,NA,NA,437.42,772.41,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-16,10044,34,10010,477905,FALSE,0,FALSE,0,FALSE,0,TRUE,52570,FALSE,0,FALSE,0,41365,72535,6904.71,6668,0.3,0.43,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,116.19,79.87,77.13,5528.25,NA,NA,NA,608.11,NA,NA,478.5,839.06,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-17,9613,31,9582,487518,FALSE,0,FALSE,0,FALSE,0,TRUE,62183,FALSE,0,FALSE,0,44379,76881,6953.29,6850.29,0.3,0.46,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,111.2,80.43,79.24,5639.45,NA,NA,NA,719.31,NA,NA,513.36,889.33,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-18,8433,21,8412,495951,FALSE,0,FALSE,0,FALSE,0,TRUE,70616,FALSE,0,FALSE,0,47203,80098,6951.14,7111.29,0.2,0.47,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,97.55,80.41,82.26,5737,NA,NA,NA,816.86,NA,NA,546.03,926.55,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-19,7586,38,7548,503537,FALSE,0,FALSE,0,FALSE,0,TRUE,78202,FALSE,0,FALSE,0,48333,82863,7193.86,7378.21,0.5,0.47,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,87.75,83.22,85.35,5824.75,NA,NA,NA,904.62,NA,NA,559.1,958.53,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-20,4698,39,4659,508235,FALSE,0,FALSE,0,FALSE,0,TRUE,82900,FALSE,0,FALSE,0,48673,84441,7426.71,7527.36,0.8,0.5,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,54.34,85.91,87.07,5879.1,NA,NA,NA,958.96,NA,NA,563.03,976.79,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-21,1779,14,1765,510014,FALSE,0,FALSE,0,FALSE,0,TRUE,84679,FALSE,0,FALSE,0,48658,84679,7360.71,7580.36,0.8,0.54,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,20.58,85.15,87.69,5899.68,NA,NA,NA,979.54,NA,NA,562.86,979.54,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-22,8204,34,8170,518218,FALSE,0,FALSE,0,FALSE,0,TRUE,92883,FALSE,0,FALSE,0,50357,88171,7479.29,8122.07,0.4,0.61,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,94.9,86.52,93.95,5994.58,NA,NA,NA,1074.44,NA,NA,582.51,1019.93,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-23,11674,64,11610,529892,FALSE,0,FALSE,0,FALSE,0,TRUE,104557,FALSE,0,FALSE,0,51987,93352,7851.71,8478.43,0.5,0.67,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,135.04,90.83,98.08,6129.62,NA,NA,NA,1209.48,NA,NA,601.37,1079.87,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-24,9151,57,9094,539043,FALSE,0,FALSE,0,FALSE,0,TRUE,113708,FALSE,0,FALSE,0,51525,95904,8101.43,8594.79,0.6,0.67,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,105.86,93.71,99.42,6235.47,NA,NA,NA,1315.34,NA,NA,596.02,1109.39,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-25,9263,64,9199,548306,FALSE,0,FALSE,0,FALSE,0,TRUE,122971,FALSE,0,FALSE,0,52355,99558,8209.57,8770.36,0.7,0.74,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,107.15,94.97,101.45,6342.63,NA,NA,NA,1422.49,NA,NA,605.63,1151.65,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-26,10193,89,10104,558499,FALSE,0,FALSE,0,FALSE,0,TRUE,133164,FALSE,0,FALSE,0,54962,103295,9050.29,8969.71,0.9,0.8,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,117.91,104.69,103.76,6460.53,NA,NA,NA,1540.4,NA,NA,635.78,1194.88,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-27,6446,53,6393,564945,FALSE,0,FALSE,0,FALSE,0,TRUE,139610,FALSE,0,FALSE,0,56710,105383,9530.14,9078.14,0.8,0.9,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,74.57,110.24,105.01,6535.1,NA,NA,NA,1614.96,NA,NA,656,1219.04,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-28,2536,32,2504,567481,FALSE,0,FALSE,0,FALSE,0,TRUE,142146,FALSE,0,FALSE,0,57467,106125,9828.86,9131,1.3,0.97,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,29.34,113.7,105.62,6564.44,NA,NA,NA,1644.3,NA,NA,664.76,1227.62,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-29,14089,115,13974,581570,FALSE,0,FALSE,0,FALSE,0,TRUE,156235,FALSE,0,FALSE,0,63352,113709,10061.43,9104,0.8,1.04,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,162.98,116.39,105.31,6727.41,NA,NA,NA,1807.28,NA,NA,732.84,1315.35,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-06-30,15033,179,14854,596603,FALSE,0,FALSE,0,FALSE,0,TRUE,171268,FALSE,0,FALSE,0,66711,118698,10087.71,8984.21,1.2,1.06,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,173.9,116.69,103.93,6901.31,NA,NA,NA,1981.17,NA,NA,771.69,1373.06,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-07-01,11242,126,11116,607845,FALSE,0,FALSE,0,FALSE,0,TRUE,182510,FALSE,0,FALSE,0,68802,120327,10054.86,8963.86,1.1,1.09,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,130.04,116.31,103.69,7031.35,NA,NA,NA,2111.22,NA,NA,795.88,1391.9,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-07-02,10891,128,10763,618736,FALSE,0,FALSE,0,FALSE,0,TRUE,193401,FALSE,0,FALSE,0,70430,122785,10052.43,8911.64,1.2,1.1,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,125.98,116.28,103.09,7157.34,NA,NA,NA,2237.2,NA,NA,814.71,1420.34,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-07-03,10377,108,10269,629113,FALSE,0,FALSE,0,FALSE,0,TRUE,203778,FALSE,0,FALSE,0,70614,125576,9157.71,8733.43,1,1.19,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,120.04,105.93,101.03,7277.37,NA,NA,NA,2357.24,NA,NA,816.84,1452.62,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-07-04,6216,61,6155,635329,FALSE,0,FALSE,0,FALSE,0,TRUE,209994,FALSE,0,FALSE,0,70384,127094,8438.29,8611.93,1,1.21,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,71.9,97.61,99.62,7349.28,NA,NA,NA,2429.14,NA,NA,814.18,1470.18,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-07-05,2519,36,2483,637848,FALSE,0,FALSE,0,FALSE,0,TRUE,212513,FALSE,0,FALSE,0,70367,127834,8098.86,8569.79,1.4,1.24,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,29.14,93.68,99.13,7378.42,NA,NA,NA,2458.28,NA,NA,813.98,1478.74,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-07-06,7826,106,7720,645674,FALSE,0,FALSE,0,FALSE,0,TRUE,220339,FALSE,0,FALSE,0,64104,127456,7761.86,8052.21,1.4,1.27,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,90.53,89.79,93.15,7468.95,NA,NA,NA,2548.81,NA,NA,741.53,1474.37,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-07-07,9997,137,9860,655671,FALSE,0,FALSE,0,FALSE,0,TRUE,230336,FALSE,0,FALSE,0,59068,125779,7379.14,7607.79,1.4,1.36,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,115.64,85.36,88,7584.59,NA,NA,NA,2664.45,NA,NA,683.28,1454.97,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-07-08,8866,113,8753,664537,FALSE,0,FALSE,0,FALSE,0,TRUE,239202,FALSE,0,FALSE,0,56692,125494,7169,7359.57,1.3,1.54,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,102.56,82.93,85.13,7687.15,NA,NA,NA,2767.01,NA,NA,655.79,1451.67,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
2020-07-09,8532,123,8409,673069,FALSE,0,FALSE,0,FALSE,0,TRUE,247734,FALSE,0,FALSE,0,54333,124763,7087.14,7101.93,1.4,1.73,TRUE,9.6,3,3.7,9.7,10.6,5.5,8644780,98.7,81.98,82.15,7785.84,NA,NA,NA,2865.71,NA,NA,628.51,1443.22,1,17874,COVID19Tests,2021-06-08_07-46-56,day,all,CHFL
